date_time,total load actual,temp_mean,date,time
2015-02-16 02:00:00,22807.0,284.2515,2015-02-16,02:00:00
2015-02-16 03:00:00,22366.0,285.45,2015-02-16,03:00:00
2015-02-16 04:00:00,22293.0,283.75775,2015-02-16,04:00:00
2015-02-16 05:00:00,23112.0,279.55965625,2015-02-16,05:00:00
2015-02-16 06:00:00,26041.0,279.12034375,2015-02-16,06:00:00
2015-02-16 07:00:00,30434.0,282.88725,2015-02-16,07:00:00
2015-02-16 08:00:00,33135.0,283.85,2015-02-16,08:00:00
2015-02-16 09:00:00,34840.0,286.05,2015-02-16,09:00:00
2015-02-16 10:00:00,35306.0,287.45,2015-02-16,10:00:00
2015-02-16 11:00:00,35269.0,290.05,2015-02-16,11:00:00
2015-02-16 12:00:00,35098.0,290.55,2015-02-16,12:00:00
2015-02-16 13:00:00,35078.0,290.85,2015-02-16,13:00:00
2015-02-16 14:00:00,33880.0,291.35,2015-02-16,14:00:00
2015-02-16 15:00:00,33183.0,290.85,2015-02-16,15:00:00
2015-02-16 16:00:00,33039.0,288.05,2015-02-16,16:00:00
2015-02-16 17:00:00,32973.0,285.25,2015-02-16,17:00:00
2015-02-16 18:00:00,33542.0,286.462,2015-02-16,18:00:00
2015-02-16 19:00:00,36098.0,283.75,2015-02-16,19:00:00
2015-02-16 20:00:00,36679.0,283.45,2015-02-16,20:00:00
2015-02-16 21:00:00,35898.0,283.4,2015-02-16,21:00:00
2015-02-16 22:00:00,33475.0,283.35,2015-02-16,22:00:00
2015-02-16 23:00:00,30385.0,283.25,2015-02-16,23:00:00
2015-02-17 00:00:00,27955.0,282.85,2015-02-17,00:00:00
2015-02-17 01:00:00,25887.0,282.75,2015-02-17,01:00:00
2015-02-17 02:00:00,24694.0,282.25,2015-02-17,02:00:00
2015-02-17 03:00:00,24157.0,282.25,2015-02-17,03:00:00
2015-02-17 04:00:00,24011.0,281.95,2015-02-17,04:00:00
2015-02-17 05:00:00,24716.0,281.75,2015-02-17,05:00:00
2015-02-17 06:00:00,27326.0,281.55,2015-02-17,06:00:00
2015-02-17 07:00:00,31651.0,281.35,2015-02-17,07:00:00
2015-02-17 08:00:00,33989.0,281.45,2015-02-17,08:00:00
2015-02-17 09:00:00,35631.0,282.6355,2015-02-17,09:00:00
2015-02-17 10:00:00,36424.0,283.086,2015-02-17,10:00:00
2015-02-17 11:00:00,36559.0,284.394,2015-02-17,11:00:00
2015-02-17 12:00:00,36392.0,284.967,2015-02-17,12:00:00
2015-02-17 13:00:00,36351.0,284.3595,2015-02-17,13:00:00
2015-02-17 14:00:00,34843.0,285.326,2015-02-17,14:00:00
2015-02-17 15:00:00,34203.0,285.112,2015-02-17,15:00:00
2015-02-17 16:00:00,34032.0,284.717,2015-02-17,16:00:00
2015-02-17 17:00:00,34091.0,284.5633125,2015-02-17,17:00:00
2015-02-17 18:00:00,34632.0,284.22865625,2015-02-17,18:00:00
2015-02-17 19:00:00,37188.0,284.117,2015-02-17,19:00:00
2015-02-17 20:00:00,37924.0,283.708,2015-02-17,20:00:00
2015-02-17 21:00:00,36984.0,283.522,2015-02-17,21:00:00
2015-02-17 22:00:00,34270.0,283.25,2015-02-17,22:00:00
2015-02-17 23:00:00,30986.0,283.55,2015-02-17,23:00:00
2015-02-18 00:00:00,28328.0,283.4,2015-02-18,00:00:00
2015-02-18 01:00:00,26074.0,283.25,2015-02-18,01:00:00
2015-02-18 02:00:00,24897.0,283.25,2015-02-18,02:00:00
2015-02-18 03:00:00,24433.0,282.55,2015-02-18,03:00:00
2015-02-18 04:00:00,24409.0,282.55,2015-02-18,04:00:00
2015-02-18 05:00:00,24971.0,282.05,2015-02-18,05:00:00
2015-02-18 06:00:00,27630.0,282.05,2015-02-18,06:00:00
2015-02-18 07:00:00,32185.0,281.95,2015-02-18,07:00:00
2015-02-18 08:00:00,34834.0,282.05,2015-02-18,08:00:00
2015-02-18 09:00:00,36176.0,282.65,2015-02-18,09:00:00
2015-02-18 10:00:00,36732.0,283.25,2015-02-18,10:00:00
2015-02-18 11:00:00,36559.0,284.05,2015-02-18,11:00:00
2015-02-18 12:00:00,36367.0,284.75,2015-02-18,12:00:00
2015-02-18 13:00:00,36020.0,284.95,2015-02-18,13:00:00
2015-02-18 14:00:00,34748.0,285.35,2015-02-18,14:00:00
2015-02-18 15:00:00,34034.0,285.55,2015-02-18,15:00:00
2015-02-18 16:00:00,33850.0,284.75,2015-02-18,16:00:00
2015-02-18 17:00:00,33820.0,283.95,2015-02-18,17:00:00
2015-02-18 18:00:00,33922.0,283.65,2015-02-18,18:00:00
2015-02-18 19:00:00,36610.0,283.35,2015-02-18,19:00:00
2015-02-18 20:00:00,37295.0,283.35,2015-02-18,20:00:00
2015-02-18 21:00:00,36397.0,281.8345,2015-02-18,21:00:00
2015-02-18 22:00:00,33805.0,283.35,2015-02-18,22:00:00
2015-02-18 23:00:00,30576.0,283.35,2015-02-18,23:00:00
2015-02-19 00:00:00,27937.0,283.35,2015-02-19,00:00:00
2015-02-19 01:00:00,25854.0,283.35,2015-02-19,01:00:00
2015-02-19 02:00:00,24605.0,283.35,2015-02-19,02:00:00
2015-02-19 03:00:00,24175.0,283.35,2015-02-19,03:00:00
2015-02-19 04:00:00,24014.0,283.35,2015-02-19,04:00:00
2015-02-19 05:00:00,24706.0,283.35,2015-02-19,05:00:00
2015-02-19 06:00:00,27273.0,283.35,2015-02-19,06:00:00
2015-02-19 07:00:00,31971.0,283.35,2015-02-19,07:00:00
2015-02-19 08:00:00,34485.0,281.7915,2015-02-19,08:00:00
2015-02-19 09:00:00,35582.0,283.35,2015-02-19,09:00:00
2015-02-19 10:00:00,35725.0,282.45,2015-02-19,10:00:00
2015-02-19 11:00:00,35331.0,282.45,2015-02-19,11:00:00
2015-02-19 12:00:00,34856.0,282.45,2015-02-19,12:00:00
2015-02-19 13:00:00,34635.0,282.45,2015-02-19,13:00:00
2015-02-19 14:00:00,33342.0,282.45,2015-02-19,14:00:00
2015-02-19 15:00:00,32802.0,282.45,2015-02-19,15:00:00
2015-02-19 16:00:00,32595.0,282.45,2015-02-19,16:00:00
2015-02-19 17:00:00,32733.0,282.45,2015-02-19,17:00:00
2015-02-19 18:00:00,33458.0,282.0935,2015-02-19,18:00:00
2015-02-19 19:00:00,36514.0,282.45,2015-02-19,19:00:00
2015-02-19 20:00:00,37133.0,282.0935,2015-02-19,20:00:00
2015-02-19 21:00:00,36344.0,282.45,2015-02-19,21:00:00
2015-02-19 22:00:00,33904.0,282.45,2015-02-19,22:00:00
2015-02-19 23:00:00,30729.0,282.45,2015-02-19,23:00:00
2015-02-20 00:00:00,28161.0,282.45,2015-02-20,00:00:00
2015-02-20 01:00:00,25902.0,282.45,2015-02-20,01:00:00
2015-02-20 02:00:00,24532.0,282.45,2015-02-20,02:00:00
2015-02-20 03:00:00,23970.0,282.45,2015-02-20,03:00:00
2015-02-20 04:00:00,23860.0,282.45,2015-02-20,04:00:00
2015-02-20 05:00:00,24484.0,282.45,2015-02-20,05:00:00
2015-02-20 06:00:00,27208.0,282.45,2015-02-20,06:00:00
2015-02-20 07:00:00,31924.0,282.45,2015-02-20,07:00:00
2015-02-20 08:00:00,34663.0,282.45,2015-02-20,08:00:00
2015-02-20 09:00:00,35816.0,282.45,2015-02-20,09:00:00
2015-02-20 10:00:00,36311.0,283.25,2015-02-20,10:00:00
2015-02-20 11:00:00,36019.0,284.85,2015-02-20,11:00:00
2015-02-20 12:00:00,35435.0,285.65,2015-02-20,12:00:00
2015-02-20 13:00:00,35077.0,286.35,2015-02-20,13:00:00
2015-02-20 14:00:00,33577.0,287.55,2015-02-20,14:00:00
2015-02-20 15:00:00,32671.0,287.75,2015-02-20,15:00:00
2015-02-20 16:00:00,32546.0,288.85,2015-02-20,16:00:00
2015-02-20 17:00:00,32581.0,287.45,2015-02-20,17:00:00
2015-02-20 18:00:00,33186.0,284.9435,2015-02-20,18:00:00
2015-02-20 19:00:00,35770.0,283.55,2015-02-20,19:00:00
2015-02-20 20:00:00,36189.0,281.4935,2015-02-20,20:00:00
2015-02-20 21:00:00,35457.0,280.55,2015-02-20,21:00:00
2015-02-20 22:00:00,33186.0,281.05,2015-02-20,22:00:00
2015-02-20 23:00:00,30512.0,279.55,2015-02-20,23:00:00
2015-02-21 00:00:00,28183.0,278.45,2015-02-21,00:00:00
2015-02-21 01:00:00,26017.0,277.35,2015-02-21,01:00:00
2015-02-21 02:00:00,24462.0,277.25,2015-02-21,02:00:00
2015-02-21 03:00:00,23533.0,279.45,2015-02-21,03:00:00
2015-02-21 04:00:00,23191.0,281.05,2015-02-21,04:00:00
2015-02-21 05:00:00,23150.0,282.55,2015-02-21,05:00:00
2015-02-21 06:00:00,23686.0,280.75,2015-02-21,06:00:00
2015-02-21 07:00:00,24954.0,281.85,2015-02-21,07:00:00
2015-02-21 08:00:00,26445.0,282.05,2015-02-21,08:00:00
2015-02-21 09:00:00,29591.0,282.55,2015-02-21,09:00:00
2015-02-21 10:00:00,31843.0,282.85,2015-02-21,10:00:00
2015-02-21 11:00:00,32341.0,283.85,2015-02-21,11:00:00
2015-02-21 12:00:00,32040.0,284.55,2015-02-21,12:00:00
2015-02-21 13:00:00,31938.0,285.65,2015-02-21,13:00:00
2015-02-21 14:00:00,30823.0,288.45,2015-02-21,14:00:00
2015-02-21 15:00:00,29553.0,287.35,2015-02-21,15:00:00
2015-02-21 16:00:00,28642.0,287.45,2015-02-21,16:00:00
2015-02-21 17:00:00,28375.0,286.55,2015-02-21,17:00:00
2015-02-21 18:00:00,29163.0,286.2,2015-02-21,18:00:00
2015-02-21 19:00:00,31925.0,285.85,2015-02-21,19:00:00
2015-02-21 20:00:00,32991.0,283.95,2015-02-21,20:00:00
2015-02-21 21:00:00,32920.0,283.35,2015-02-21,21:00:00
2015-02-21 22:00:00,31303.0,282.75,2015-02-21,22:00:00
2015-02-21 23:00:00,29201.0,282.35,2015-02-21,23:00:00
2015-02-22 00:00:00,26919.0,281.85,2015-02-22,00:00:00
2015-02-22 01:00:00,24723.0,281.55,2015-02-22,01:00:00
2015-02-22 02:00:00,23109.0,281.55,2015-02-22,02:00:00
2015-02-22 03:00:00,22234.0,282.25,2015-02-22,03:00:00
2015-02-22 04:00:00,21878.0,282.35,2015-02-22,04:00:00
2015-02-22 05:00:00,21910.0,282.45,2015-02-22,05:00:00
2015-02-22 06:00:00,22388.0,282.95,2015-02-22,06:00:00
2015-02-22 07:00:00,22971.0,282.75,2015-02-22,07:00:00
2015-02-22 08:00:00,23343.0,283.35,2015-02-22,08:00:00
2015-02-22 09:00:00,25656.0,284.75,2015-02-22,09:00:00
2015-02-22 10:00:00,27642.0,285.25,2015-02-22,10:00:00
2015-02-22 11:00:00,28597.0,285.55,2015-02-22,11:00:00
2015-02-22 12:00:00,28389.0,286.45,2015-02-22,12:00:00
2015-02-22 13:00:00,28505.0,287.55,2015-02-22,13:00:00
2015-02-22 14:00:00,28020.0,288.35,2015-02-22,14:00:00
2015-02-22 15:00:00,26909.0,289.05,2015-02-22,15:00:00
2015-02-22 16:00:00,26170.0,288.75,2015-02-22,16:00:00
2015-02-22 17:00:00,25759.0,288.45,2015-02-22,17:00:00
2015-02-22 18:00:00,26799.0,287.55,2015-02-22,18:00:00
2015-02-22 19:00:00,30165.0,284.25,2015-02-22,19:00:00
2015-02-22 20:00:00,31950.0,282.45,2015-02-22,20:00:00
2015-02-22 21:00:00,32213.0,281.95,2015-02-22,21:00:00
2015-02-22 22:00:00,30994.0,285.05,2015-02-22,22:00:00
2015-02-22 23:00:00,28681.0,285.75,2015-02-22,23:00:00
2015-02-23 00:00:00,25948.0,285.75,2015-02-23,00:00:00
2015-02-23 01:00:00,24048.0,286.15,2015-02-23,01:00:00
2015-02-23 02:00:00,22915.0,286.55,2015-02-23,02:00:00
2015-02-23 03:00:00,22440.0,285.85,2015-02-23,03:00:00
2015-02-23 04:00:00,22510.0,286.45,2015-02-23,04:00:00
2015-02-23 05:00:00,23267.0,285.75,2015-02-23,05:00:00
2015-02-23 06:00:00,26321.0,286.05,2015-02-23,06:00:00
2015-02-23 07:00:00,31107.0,284.85,2015-02-23,07:00:00
2015-02-23 08:00:00,33902.0,285.95,2015-02-23,08:00:00
2015-02-23 09:00:00,35310.0,286.45,2015-02-23,09:00:00
2015-02-23 10:00:00,35807.0,286.35,2015-02-23,10:00:00
2015-02-23 11:00:00,35837.0,287.35,2015-02-23,11:00:00
2015-02-23 12:00:00,35446.0,286.85,2015-02-23,12:00:00
2015-02-23 13:00:00,35362.0,287.55,2015-02-23,13:00:00
2015-02-23 14:00:00,34148.0,288.25,2015-02-23,14:00:00
2015-02-23 15:00:00,33477.0,289.85,2015-02-23,15:00:00
2015-02-23 16:00:00,33156.0,289.9,2015-02-23,16:00:00
2015-02-23 17:00:00,33203.0,289.95,2015-02-23,17:00:00
2015-02-23 18:00:00,33574.0,287.95,2015-02-23,18:00:00
2015-02-23 19:00:00,36340.0,286.85,2015-02-23,19:00:00
2015-02-23 20:00:00,37118.0,286.45,2015-02-23,20:00:00
2015-02-23 21:00:00,36279.0,286.7,2015-02-23,21:00:00
2015-02-23 22:00:00,33557.0,286.95,2015-02-23,22:00:00
2015-02-23 23:00:00,30381.0,285.15,2015-02-23,23:00:00
2015-02-24 00:00:00,28105.0,284.95,2015-02-24,00:00:00
2015-02-24 01:00:00,26059.0,284.45,2015-02-24,01:00:00
2015-02-24 02:00:00,24874.0,283.65,2015-02-24,02:00:00
2015-02-24 03:00:00,24419.0,282.85,2015-02-24,03:00:00
2015-02-24 04:00:00,24269.0,282.25,2015-02-24,04:00:00
2015-02-24 05:00:00,25027.0,281.75,2015-02-24,05:00:00
2015-02-24 06:00:00,27577.0,281.25,2015-02-24,06:00:00
2015-02-24 07:00:00,32133.0,280.95,2015-02-24,07:00:00
2015-02-24 08:00:00,34669.0,281.45,2015-02-24,08:00:00
2015-02-24 09:00:00,35776.0,282.75,2015-02-24,09:00:00
2015-02-24 10:00:00,36052.0,283.85,2015-02-24,10:00:00
2015-02-24 11:00:00,35984.0,285.35,2015-02-24,11:00:00
2015-02-24 12:00:00,35764.0,286.35,2015-02-24,12:00:00
2015-02-24 13:00:00,35659.0,286.45,2015-02-24,13:00:00
2015-02-24 14:00:00,34328.0,286.85,2015-02-24,14:00:00
2015-02-24 15:00:00,33702.0,287.35,2015-02-24,15:00:00
2015-02-24 16:00:00,33377.0,287.25,2015-02-24,16:00:00
2015-02-24 17:00:00,33580.0,287.0,2015-02-24,17:00:00
2015-02-24 18:00:00,34086.0,286.75,2015-02-24,18:00:00
2015-02-24 19:00:00,36729.0,285.15,2015-02-24,19:00:00
2015-02-24 20:00:00,37783.0,284.55,2015-02-24,20:00:00
2015-02-24 21:00:00,36718.0,284.1,2015-02-24,21:00:00
2015-02-24 22:00:00,34031.0,283.65,2015-02-24,22:00:00
2015-02-24 23:00:00,30729.0,284.05,2015-02-24,23:00:00
2015-02-25 00:00:00,28187.0,283.65,2015-02-25,00:00:00
2015-02-25 01:00:00,26092.0,283.35,2015-02-25,01:00:00
2015-02-25 02:00:00,24805.0,283.35,2015-02-25,02:00:00
2015-02-25 03:00:00,24489.0,282.95,2015-02-25,03:00:00
2015-02-25 04:00:00,24564.0,282.95,2015-02-25,04:00:00
2015-02-25 05:00:00,24994.0,282.35,2015-02-25,05:00:00
2015-02-25 06:00:00,27809.0,283.25,2015-02-25,06:00:00
2015-02-25 07:00:00,32069.0,283.25,2015-02-25,07:00:00
2015-02-25 08:00:00,34500.0,283.25,2015-02-25,08:00:00
2015-02-25 09:00:00,35763.0,285.983,2015-02-25,09:00:00
2015-02-25 10:00:00,35928.0,285.983,2015-02-25,10:00:00
2015-02-25 11:00:00,35730.0,285.983,2015-02-25,11:00:00
2015-02-25 12:00:00,35394.0,290.057,2015-02-25,12:00:00
2015-02-25 13:00:00,35428.0,290.057,2015-02-25,13:00:00
2015-02-25 14:00:00,34110.0,290.306,2015-02-25,14:00:00
2015-02-25 15:00:00,33481.0,290.027,2015-02-25,15:00:00
2015-02-25 16:00:00,33139.0,290.306,2015-02-25,16:00:00
2015-02-25 17:00:00,33159.0,288.8385,2015-02-25,17:00:00
2015-02-25 18:00:00,33441.0,287.9290000000001,2015-02-25,18:00:00
2015-02-25 19:00:00,36177.0,287.9290000000001,2015-02-25,19:00:00
2015-02-25 20:00:00,37158.0,288.111,2015-02-25,20:00:00
2015-02-25 21:00:00,36245.0,288.111,2015-02-25,21:00:00
2015-02-25 22:00:00,33674.0,288.111,2015-02-25,22:00:00
2015-02-25 23:00:00,30554.0,288.547,2015-02-25,23:00:00
2015-02-26 00:00:00,28205.0,288.547,2015-02-26,00:00:00
2015-02-26 01:00:00,26102.0,288.547,2015-02-26,01:00:00
2015-02-26 02:00:00,24884.0,287.695,2015-02-26,02:00:00
2015-02-26 03:00:00,24385.0,287.695,2015-02-26,03:00:00
2015-02-26 04:00:00,24344.0,287.695,2015-02-26,04:00:00
2015-02-26 05:00:00,24834.0,287.21,2015-02-26,05:00:00
2015-02-26 06:00:00,27341.0,287.21,2015-02-26,06:00:00
2015-02-26 07:00:00,31381.0,287.21,2015-02-26,07:00:00
2015-02-26 08:00:00,33654.0,290.557,2015-02-26,08:00:00
2015-02-26 09:00:00,34716.0,290.557,2015-02-26,09:00:00
2015-02-26 10:00:00,34920.0,290.557,2015-02-26,10:00:00
2015-02-26 11:00:00,34666.0,292.971,2015-02-26,11:00:00
2015-02-26 12:00:00,34502.0,292.971,2015-02-26,12:00:00
2015-02-26 13:00:00,34530.0,292.971,2015-02-26,13:00:00
2015-02-26 14:00:00,33320.0,292.938,2015-02-26,14:00:00
2015-02-26 15:00:00,32726.0,292.938,2015-02-26,15:00:00
2015-02-26 16:00:00,32443.0,292.938,2015-02-26,16:00:00
2015-02-26 17:00:00,32528.0,290.387,2015-02-26,17:00:00
2015-02-26 18:00:00,32740.0,290.014,2015-02-26,18:00:00
2015-02-26 19:00:00,35354.0,290.014,2015-02-26,19:00:00
2015-02-26 20:00:00,36131.0,287.415,2015-02-26,20:00:00
2015-02-26 21:00:00,35306.0,287.415,2015-02-26,21:00:00
2015-02-26 22:00:00,32844.0,287.415,2015-02-26,22:00:00
2015-02-26 23:00:00,29860.0,285.95,2015-02-26,23:00:00
2015-02-27 00:00:00,27464.0,285.95,2015-02-27,00:00:00
2015-02-27 01:00:00,25775.0,285.26959375,2015-02-27,01:00:00
2015-02-27 02:00:00,24556.0,285.383,2015-02-27,02:00:00
2015-02-27 03:00:00,24159.0,284.816,2015-02-27,03:00:00
2015-02-27 04:00:00,24227.0,284.616,2015-02-27,04:00:00
2015-02-27 05:00:00,24623.0,283.92665625,2015-02-27,05:00:00
2015-02-27 06:00:00,26964.0,283.60434375,2015-02-27,06:00:00
2015-02-27 07:00:00,30783.0,285.3205,2015-02-27,07:00:00
2015-02-27 08:00:00,32832.0,284.31865625,2015-02-27,08:00:00
2015-02-27 09:00:00,34132.0,285.35534375,2015-02-27,09:00:00
2015-02-27 10:00:00,34483.0,285.6075,2015-02-27,10:00:00
2015-02-27 11:00:00,34367.0,286.90565625,2015-02-27,11:00:00
2015-02-27 12:00:00,33966.0,287.41934375,2015-02-27,12:00:00
2015-02-27 13:00:00,33769.0,287.1335,2015-02-27,13:00:00
2015-02-27 14:00:00,32453.0,287.91365625,2015-02-27,14:00:00
2015-02-27 15:00:00,31643.0,287.89434375,2015-02-27,15:00:00
2015-02-27 16:00:00,31216.0,286.3345,2015-02-27,16:00:00
2015-02-27 17:00:00,31054.0,286.8286875,2015-02-27,17:00:00
2015-02-27 18:00:00,31009.0,285.7823125,2015-02-27,18:00:00
2015-02-27 19:00:00,33649.0,285.546,2015-02-27,19:00:00
2015-02-27 20:00:00,34368.0,284.2296875,2015-02-27,20:00:00
2015-02-27 21:00:00,33742.0,283.7233125,2015-02-27,21:00:00
2015-02-27 22:00:00,31964.0,283.194,2015-02-27,22:00:00
2015-02-27 23:00:00,29705.0,282.6915,2015-02-27,23:00:00
2015-02-28 00:00:00,27739.0,282.166,2015-02-28,00:00:00
2015-02-28 01:00:00,25645.0,282.166,2015-02-28,01:00:00
2015-02-28 02:00:00,24033.0,279.322,2015-02-28,02:00:00
2015-02-28 03:00:00,23214.0,279.322,2015-02-28,03:00:00
2015-02-28 04:00:00,22890.0,279.322,2015-02-28,04:00:00
2015-02-28 05:00:00,22770.0,275.077,2015-02-28,05:00:00
2015-02-28 06:00:00,23361.0,275.077,2015-02-28,06:00:00
2015-02-28 07:00:00,24357.0,275.077,2015-02-28,07:00:00
2015-02-28 08:00:00,25767.0,283.004,2015-02-28,08:00:00
2015-02-28 09:00:00,28583.0,283.004,2015-02-28,09:00:00
2015-02-28 10:00:00,30244.0,283.004,2015-02-28,10:00:00
2015-02-28 11:00:00,30287.0,288.561,2015-02-28,11:00:00
2015-02-28 12:00:00,29640.0,288.561,2015-02-28,12:00:00
2015-02-28 13:00:00,29529.0,288.561,2015-02-28,13:00:00
2015-02-28 14:00:00,28644.0,291.723,2015-02-28,14:00:00
2015-02-28 15:00:00,27570.0,292.063,2015-02-28,15:00:00
2015-02-28 16:00:00,26919.0,290.3065,2015-02-28,16:00:00
2015-02-28 17:00:00,26609.0,288.55,2015-02-28,17:00:00
2015-02-28 18:00:00,27220.0,286.85,2015-02-28,18:00:00
2015-02-28 19:00:00,29643.0,285.95,2015-02-28,19:00:00
2015-02-28 20:00:00,30718.0,285.05,2015-02-28,20:00:00
2015-02-28 21:00:00,30644.0,284.75,2015-02-28,21:00:00
2015-02-28 22:00:00,29622.0,285.25,2015-02-28,22:00:00
2015-02-28 23:00:00,27689.0,284.05,2015-02-28,23:00:00
2015-03-01 00:00:00,27243.0,284.05,2015-03-01,00:00:00
2015-03-01 01:00:00,24723.0,284.05,2015-03-01,01:00:00
2015-03-01 02:00:00,22861.0,284.05,2015-03-01,02:00:00
2015-03-01 03:00:00,21963.0,284.05,2015-03-01,03:00:00
2015-03-01 04:00:00,21540.0,284.05,2015-03-01,04:00:00
2015-03-01 05:00:00,21642.0,284.05,2015-03-01,05:00:00
2015-03-01 06:00:00,22434.0,284.05,2015-03-01,06:00:00
2015-03-01 07:00:00,23787.0,284.05,2015-03-01,07:00:00
2015-03-01 08:00:00,25305.0,284.05,2015-03-01,08:00:00
2015-03-01 09:00:00,27745.0,285.5055,2015-03-01,09:00:00
2015-03-01 10:00:00,30101.0,288.12,2015-03-01,10:00:00
2015-03-01 11:00:00,30495.0,289.3823125,2015-03-01,11:00:00
2015-03-01 12:00:00,29893.0,291.8036875,2015-03-01,12:00:00
2015-03-01 13:00:00,29659.0,291.7135,2015-03-01,13:00:00
2015-03-01 14:00:00,29268.0,294.972,2015-03-01,14:00:00
2015-03-01 15:00:00,28375.0,295.719,2015-03-01,15:00:00
2015-03-01 16:00:00,27840.0,294.36,2015-03-01,16:00:00
2015-03-01 17:00:00,28102.0,295.458,2015-03-01,17:00:00
2015-03-01 18:00:00,30973.0,294.45,2015-03-01,18:00:00
2015-03-01 19:00:00,32130.0,293.25,2015-03-01,19:00:00
2015-03-01 20:00:00,32763.0,291.55,2015-03-01,20:00:00
2015-03-01 21:00:00,32875.0,291.35,2015-03-01,21:00:00
2015-03-01 22:00:00,31532.0,290.75,2015-03-01,22:00:00
2015-03-01 23:00:00,29366.0,290.25,2015-03-01,23:00:00
2015-03-02 00:00:00,29071.0,289.85,2015-03-02,00:00:00
2015-03-02 01:00:00,26977.0,289.55,2015-03-02,01:00:00
2015-03-02 02:00:00,25574.0,289.55,2015-03-02,02:00:00
2015-03-02 03:00:00,24982.0,289.55,2015-03-02,03:00:00
2015-03-02 04:00:00,24879.0,289.55,2015-03-02,04:00:00
2015-03-02 05:00:00,25506.0,289.55,2015-03-02,05:00:00
2015-03-02 06:00:00,28104.0,289.55,2015-03-02,06:00:00
2015-03-02 07:00:00,32929.0,289.55,2015-03-02,07:00:00
2015-03-02 08:00:00,35765.0,289.55,2015-03-02,08:00:00
2015-03-02 09:00:00,37147.0,289.55,2015-03-02,09:00:00
2015-03-02 10:00:00,37681.0,289.55,2015-03-02,10:00:00
2015-03-02 11:00:00,37765.0,289.55,2015-03-02,11:00:00
2015-03-02 12:00:00,37489.0,289.55,2015-03-02,12:00:00
2015-03-02 13:00:00,37385.0,289.55,2015-03-02,13:00:00
2015-03-02 14:00:00,36208.0,289.55,2015-03-02,14:00:00
2015-03-02 15:00:00,35771.0,289.55,2015-03-02,15:00:00
2015-03-02 16:00:00,35800.0,289.55,2015-03-02,16:00:00
2015-03-02 17:00:00,36193.0,289.55,2015-03-02,17:00:00
2015-03-02 18:00:00,37418.0,292.8225,2015-03-02,18:00:00
2015-03-02 19:00:00,39296.0,289.55,2015-03-02,19:00:00
2015-03-02 20:00:00,39406.0,295.5725,2015-03-02,20:00:00
2015-03-02 21:00:00,38351.0,295.05,2015-03-02,21:00:00
2015-03-02 22:00:00,35607.0,291.55,2015-03-02,22:00:00
2015-03-02 23:00:00,32222.0,291.85,2015-03-02,23:00:00
2015-03-03 00:00:00,26021.0,292.05,2015-03-03,00:00:00
2015-03-03 01:00:00,24285.0,290.3,2015-03-03,01:00:00
2015-03-03 02:00:00,23273.0,288.55,2015-03-03,02:00:00
2015-03-03 03:00:00,22800.0,287.95,2015-03-03,03:00:00
2015-03-03 04:00:00,22624.0,288.15,2015-03-03,04:00:00
2015-03-03 05:00:00,23304.0,287.95,2015-03-03,05:00:00
2015-03-03 06:00:00,25773.0,287.25,2015-03-03,06:00:00
2015-03-03 07:00:00,29455.0,288.15,2015-03-03,07:00:00
2015-03-03 08:00:00,31813.0,288.05,2015-03-03,08:00:00
2015-03-03 09:00:00,32972.0,288.05,2015-03-03,09:00:00
2015-03-03 10:00:00,33267.0,288.05,2015-03-03,10:00:00
2015-03-03 11:00:00,33314.0,288.05,2015-03-03,11:00:00
2015-03-03 12:00:00,33027.0,288.05,2015-03-03,12:00:00
2015-03-03 13:00:00,32791.0,288.05,2015-03-03,13:00:00
2015-03-03 14:00:00,31615.0,288.05,2015-03-03,14:00:00
2015-03-03 15:00:00,30892.0,288.05,2015-03-03,15:00:00
2015-03-03 16:00:00,30427.0,288.05,2015-03-03,16:00:00
2015-03-03 17:00:00,30397.0,288.05,2015-03-03,17:00:00
2015-03-03 18:00:00,30668.0,288.05,2015-03-03,18:00:00
2015-03-03 19:00:00,33367.0,288.05,2015-03-03,19:00:00
2015-03-03 20:00:00,34572.0,288.05,2015-03-03,20:00:00
2015-03-03 21:00:00,33596.0,288.05,2015-03-03,21:00:00
2015-03-03 22:00:00,31047.0,288.05,2015-03-03,22:00:00
2015-03-03 23:00:00,28168.0,288.05,2015-03-03,23:00:00
2015-03-04 00:00:00,22551.0,288.05,2015-03-04,00:00:00
2015-03-04 01:00:00,21052.0,288.05,2015-03-04,01:00:00
2015-03-04 02:00:00,20002.0,288.05,2015-03-04,02:00:00
2015-03-04 03:00:00,19371.0,288.05,2015-03-04,03:00:00
2015-03-04 04:00:00,18975.0,288.05,2015-03-04,04:00:00
2015-03-04 05:00:00,18934.0,288.05,2015-03-04,05:00:00
2015-03-04 06:00:00,19211.0,287.1,2015-03-04,06:00:00
2015-03-04 07:00:00,19743.0,287.1,2015-03-04,07:00:00
2015-03-04 08:00:00,19775.0,287.1,2015-03-04,08:00:00
2015-03-04 09:00:00,21241.0,286.6,2015-03-04,09:00:00
2015-03-04 10:00:00,22554.0,287.1,2015-03-04,10:00:00
2015-03-04 11:00:00,23012.0,288.1,2015-03-04,11:00:00
2015-03-04 12:00:00,22932.0,289.6,2015-03-04,12:00:00
2015-03-04 13:00:00,22969.0,291.1,2015-03-04,13:00:00
2015-03-04 14:00:00,22744.0,291.6,2015-03-04,14:00:00
